0
-40979.83333
-45144.5
-41305.16667
-44337
-41263.66667
-44997
-44957.33333
-45007.33333
-40008.5
-40317.66667
-40304.66667
-45055
-38850.16667
-42945.5
-42875.66667
-43319.33333
-43852.16667
-43454.66667
-44313.83333
-43639.16667
-41632.83333
-38035.83333
-42031.16667
-43986.66667
-43389.66667
-43336.66667
-43466.83333
-41294.66667
-42126
-41770.83333
-38224.66667
-44263
-43233.83333
-45305
-41771.83333
-43393.66667
-42810.16667
-38699.5
-42205.5
-42694.66667
-42488.5
-43587.33333
-42509
-44817.83333
-41870.33333
-43732.66667
-41796.66667
-41610.5
-42501.33333
-42221.66667
-43524.33333
-41605
-44571.83333
-41876
-40021.5
-41689
-42296.66667
-41731.66667
-43169.66667
-41686.66667
-44652.83333
-43645.83333
-45413.5
-43802.83333
-39428.16667
-42223.83333
-44406.5
-43962.5
-44580.33333
-44376
-43951
-41802
-40473.16667
-40195.66667
-41417.5
-39421.66667
-42563.16667
-41669
-41226.33333
-44652.66667
-43358.83333
-42624.16667
-44626.66667
-42831.33333
-45641.83333
-44256
-41346.5
-41816.5
-40381.83333
-42080.33333
-43630.33333
-39108.66667
-39862.66667
-41640
-43308
-43171.5
-45022
-41885.16667
-44605.33333
-41105.66667
-45129.83333
-43581
-40251.5
-38059.66667
-38916.33333
-43877.16667
-41239.33333
-41119.16667
-40906.66667
-43864
-42064.5
-41123.66667
-40733.33333
-41954.83333
-43026.33333
-43750.66667
-41984.66667
-42549.66667
-46240.83333
-41543.66667
-41260
-43173.66667
-44935.66667
-42246.66667
-43031.33333
-44677.83333
-39572.16667
-43419.16667
-45530
-44312.83333
-43298.83333
-43188.5
-42493.16667
-43613.66667
-43035.83333
-43263.83333
-42079.66667
-43253.66667
-43735.66667
-44245.16667
-38004.16667
-45175.5
-45306.66667
-43458
-43928.33333
-44587.33333
-39056.83333
-41663
-42558
-43029.5
-43617.16667
-45416.16667
-43243.16667
-40435.83333
-44268.83333
-40930
-45228.66667
-40962.16667
-44740.66667
-43127
-41796.66667
-44319
-44382.16667
-43082.83333
-40576.5
-40544.16667
-44503.33333
-42208
-43687.16667
-43280
-43981
-42753.83333
-43276.16667
-42268.66667
-43657.5
-44297.5
-41672.33333
-39657.16667
-38443.5
-42231.83333
-44025
-41617.5
-39888.16667
-43985.16667
-43628.66667
-42517.83333
-43135.33333
-42678
-43669.5
-43898.5
-43461
-38943.5
-41173.66667
-42991
-38258.5
-44668.5
-44664.16667
-41043.33333
-43650.5
-41164.66667
-43384.5
-40687
-42994.66667
-43111.33333
-45325.66667
-42724.66667
-38258.83333
-40037.5
-43881.5
-41842.83333
-41447.66667
-42481.66667
-43821.16667
-40185.5
-39421.5
-40695.33333
-43457.66667
-42111.83333
-44274.83333
-43242.5
-42654.16667
-38576.83333
-44488
-43451.33333
-44129.83333
-45850.83333
-43201.5
-44303
-44689.83333
-41758.83333
-44273.33333
-41983.5
-40300.83333
-43568.33333
-41906.83333
-43124.66667
-41526.66667
-42658.66667
-39541.5
-38674.83333
-43324.33333
-43968.5
-43123.33333
-41796
-41489
-43939
-42126.66667
-43124.16667
-44439
-43537.33333
-43783.5
-44217.66667
-44318
-42699.83333
-43066.16667
-42876.16667
-44027.83333
-42368.66667
-40100.5
-42304.66667
-42419
-43949.33333
-43678.5
-43690.33333
-43562
-41321
-41637.5
-43687.83333
-40046.83333
-42641
-41512
-41075.5
-43303.33333
-39573.66667
-44154
-44024.16667
-40742.83333
-45191.33333
-43016.5
-39528.66667
-44613
-42215.83333
-40762.16667
-40690.66667
-40099.5
-39468.33333
-43680.83333
-43452.16667
-43528.5
-43970.83333
-42788.33333
-40195.66667
-44001
-43891.16667
-42981.5
-42012.83333
-44560.66667
-45778.66667
-42370
-43570.33333
-42816.33333
-38507
-43666.5
-42576.66667
-42392.83333
-45255.66667
-42453.33333
-43757.83333
-43541.83333
-43319.83333
-42592.83333
-43679.5
-41532
-43685.5
-42573.5
-43818.83333
-42998.66667
-43332
-43290.5
-40761.33333
-45175.16667
-45229.16667
-39959
-43604
-39950.33333
-42529
-43871
-43114.83333
-43911.33333
-44819.16667
-41536.16667
-41492.16667
-44636
-43426.5
-45285.16667
-44405.33333
-42639.5
-43415.16667
-43009.33333
-43203.5
-45297
-43718.33333
-40603
-41353.33333
-39555.33333
-38480.83333
-42207.66667
-42801.33333
-42029.16667
-44078.83333
-42486.83333
-44797.5
-42623.66667
-43798.16667
-44039.66667
-43682.83333
-41607.5
-42654.83333
-45010.5
-39651.33333
-43161.16667
-42232.16667
-42995.5
