,0
746,-28476.76006905238
747,-31051.85307059685
748,-25053.451966325436
749,-26579.192560553543
750,-24257.056064883873
751,-26350.59371288617
752,-29464.011336207393
753,-27696.412150343258
754,-26050.33318666617
755,-24300.47599089146
756,-26389.53457291922
757,-26271.98942021529
758,-23521.04496173065
759,-33850.22723344961
760,-33052.736622810364
761,-30767.616771320507
762,-33666.74935934941
763,-23059.383792122204
764,-32152.223175485942
765,-27721.955917199455
766,-32264.827526648838
767,-32371.753209034614
768,-26572.489972988762
769,-25597.9796413978
770,-18218.833838780723
771,-37934.54012946286
772,-28389.13639934858
773,-30832.333040634792
774,-28663.87793954213
775,-31383.925410111766
776,-29936.258700331062
777,-21849.8497235775
778,-25489.194186886154
779,-24804.94876158238
780,-28070.687488079086
781,-33265.336991389595
782,-33700.4325197339
783,-31847.255699356396
784,-28803.568653504062
785,-32525.738624354206
786,-29271.850830634434
787,-28006.605586906284
788,-28295.200468540195
789,-28056.345338424053
790,-27673.304585218437
791,-30414.90968173743
792,-24893.66619948546
793,-29802.05444113414
794,-21189.657443245258
795,-35423.9163715442
796,-27060.935839136448
797,-22693.586109161377
798,-31473.099372704826
799,-23873.03474823634
800,-28516.149031877525
801,-33358.79685564837
802,-36671.589679400124
803,-30587.745862662792
804,-24919.747995098434
805,-30273.511082490288
806,-22624.56763919195
807,-19726.66009827455
808,-20244.407667915035
809,-27210.07249387106
810,-26684.338179111484
811,-29842.41669686636
812,-28799.86115374168
813,-33864.35838166873
814,-32355.144291818142
815,-22415.850139061615
816,-30440.572564442955
817,-24766.427006602287
818,-34377.333536922924
819,-30255.589397867516
820,-21589.765918453533
821,-28114.45102337996
822,-21413.131464878723
823,-25467.532588760056
824,-29908.597250819214
825,-24269.644924283028
826,-21698.335126558934
827,-35404.548664549984
828,-21473.868638952576
829,-28604.677553534504
830,-31955.371721585587
831,-23994.97738397121
832,-20821.55692116419
833,-21414.287694931038
834,-25991.81442852815
835,-22570.70962031683
836,-29497.36818404993
837,-26370.586090644203
838,-28827.82192701102
839,-20006.66339480877
840,-27371.37171494962
841,-17082.755859295525
842,-32693.99079255263
843,-28558.769617557526
844,-25805.754782279342
845,-31378.92723878225
846,-27004.13866659006
847,-24624.271828015644
848,-22566.59707490604
849,-27844.008061289784
850,-26699.645862738296
851,-20483.70068005721
852,-31393.77827183405
853,-26266.726764976982
854,-34832.61069206398
855,-17469.19287482897
856,-33367.22087844212
857,-31877.014296452213
858,-21650.218068838112
859,-21364.119583725926
860,-30145.62525518736
861,-24992.883260130886
862,-22215.551147421203
863,-34854.723878602206
864,-37303.96232302983
865,-19162.675502657894
866,-27090.852375626568
867,-21198.424118081723
868,-21399.30914322535
869,-34489.05055824915
870,-22509.412956595424
871,-27533.57301028571
872,-22040.602148056034
873,-32239.087656835727
874,-35488.93831900755
875,-24626.0857218504
876,-31412.305943608288
877,-27559.282532393932
878,-23372.44672675927
879,-26184.077311436336
880,-32474.30774780114
881,-19753.07435027758
882,-29451.366286317505
883,-27043.525385657944
884,-23738.38804837069
885,-38645.731770197555
886,-24831.402902245518
887,-22979.186645746235
888,-23518.490970889736
889,-23901.897726217903
890,-29015.333700458224
891,-24277.00023400784
892,-29849.110196749374
893,-21469.290012121204
894,-20733.376819650326
895,-24656.550118168198
896,-29974.794199605778
897,-22830.764189879093
898,-22773.545125524208
899,-30744.10440556209
900,-25845.673648913697
901,-25205.8295883735
902,-23928.812562386196
903,-22088.11728465557
904,-20511.294342319172
905,-23224.66534113884
906,-26210.666802485775
907,-26265.576618711155
908,-19470.24697351456
909,-24203.585575699795
910,-23315.16922914982
911,-26540.010984857872
912,-34108.07371173302
913,-24843.86742786566
914,-23487.16146218777
915,-29511.890974561375
916,-20500.131893833477
917,-21046.622763037674
918,-33246.07089173793
919,-33594.9009540081
920,-25618.221813519798
921,-25443.15072425206
922,-34723.16185573737
923,-28780.214664777122
924,-22908.354713877034
925,-23636.67604513963
926,-23596.196089545883
927,-20868.12362567584
928,-34470.48485185703
929,-25925.825273752205
930,-39694.82258419198
931,-29614.263263583183
932,-24479.502431948986
933,-30138.496417442955
934,-28565.118591725834
935,-19848.90989410877
936,-23090.84388446808
937,-26465.333535472553
938,-23915.9349933068
939,-25259.239948232975
940,-19739.60167060296
941,-22421.391698082283
942,-26206.790589928627
943,-28362.637348532677
944,-32950.86728847027
945,-22046.943954308834
946,-24366.931992371872
947,-20078.337097128227
948,-23156.85423314571
949,-24264.79357949893
950,-22434.738206108406
951,-23092.355230132747
952,-36483.04177502791
953,-23819.394535382584
954,-26190.572596549988
955,-23244.457432866093
956,-27651.8322412173
957,-20586.86486959457
958,-23701.933304309845
959,-35871.979126572616
960,-35629.82377648353
961,-37609.74860165516
962,-22310.94605704149
963,-28251.6611109972
964,-25207.204201499626
965,-35786.67455832164
966,-35047.28310771783
967,-32297.492401957512
968,-29423.67453277111
969,-31694.0541203022
970,-30913.745903809868
971,-38433.46922032038
972,-21657.109890381493
973,-24651.180735905968
974,-32465.32317215205
975,-21288.639263629917
976,-24332.52980240186
977,-24295.016061464947
978,-23391.720573902126
979,-26909.84150515
980,-26026.854614973065
981,-21868.601856152225
982,-23738.55727742115
983,-29096.242698073384
984,-26468.942309578266
985,-29501.196633140244
986,-23701.02016373475
987,-15722.656537453335
988,-36310.78273983795
989,-25779.5445069472
990,-22949.997271100674
991,-26350.99412985643
992,-32669.547700564068
993,-23672.475455840435
994,-27074.52189683914
995,-27556.431240797046
996,-29822.053775906566
997,-23075.041134556133
998,-35196.60135110219
999,-30858.436851799488
1000,-24566.921814997997
1001,-23347.2199515303
1002,-32512.018529693287
1003,-25140.143110911056
1004,-34075.44565929968
1005,-23807.03260707856
1006,-27816.4883847634
1007,-23552.33540689945
1008,-29537.21208767096
1009,-23886.06783703963
1010,-23630.37336464723
1011,-26289.823324124023
1012,-25116.176419655487
1013,-29342.34375071526
1014,-27967.306713223457
1015,-31341.97242172559
1016,-23438.470520297684
1017,-27843.054214358322
1018,-40101.24491049847
1019,-23194.248622536667
1020,-35299.16916622718
1021,-29337.78797984123
1022,-26839.100324630734
1023,-33785.60441470146
1024,-35273.19554698468
1025,-29232.218817353245
1026,-26515.085534572605
1027,-34277.36240746578
1028,-30899.514244874325
1029,-25742.65320984523
1030,-29953.199298640087
1031,-25724.21009933949
1032,-26450.11607297262
1033,-31508.750673611954
1034,-33040.064759135246
1035,-28088.474189281456
1036,-29814.56477749348
1037,-29335.056461254753
1038,-25209.15281871954
1039,-36176.44362457593
1040,-26516.317644596096
1041,-31154.608040293057
1042,-20485.767831563953
1043,-25512.089263359703
1044,-29187.425482034687
1045,-26381.42332251866
1046,-29535.772161324825
1047,-21927.199033101402
1048,-29762.878453532852
1049,-28318.687894026447
1050,-32540.643328825638
1051,-38585.1365901033
1052,-26306.824453751255
1053,-30555.81756329536
1054,-28494.402348836265
1055,-28329.12622408072
1056,-28991.459490577385
1057,-34616.75735469659
1058,-22135.106021444008
1059,-33265.85445445776
1060,-35183.315342346825
1061,-33960.71602533261
1062,-29672.837474385895
1063,-26577.051931103073
1064,-27406.263401011624
1065,-27946.215066432957
1066,-29244.84409352144
1067,-35202.28824186326
1068,-27658.022318879764
1069,-35315.76124101879
1070,-28068.022392769657
1071,-20654.880988160763
1072,-27826.470614473026
1073,-23959.292366305996
1074,-28173.529093027104
1075,-23187.694800813984
1076,-37629.72118151187
1077,-32061.134724199757
1078,-29082.49044839542
1079,-24794.8479722937
1080,-31433.17242558797
1081,-36406.39848434926
1082,-27871.419103662174
1083,-36115.5498830676
1084,-19708.921283523243
1085,-28969.53782701492
1086,-29907.48880952597
1087,-28344.66096580029
1088,-32042.243957698345
1089,-32638.831475655246
1090,-32097.479389667522
1091,-28185.987372835483
1092,-33013.27721738815
1093,-30562.262518326443
1094,-31216.23387853305
1095,-31427.849444548294
1096,-30587.059650659554
1097,-30064.414108832683
1098,-36248.421981732055
1099,-26714.331528623898
1100,-21727.792263189953
1101,-25175.47198192279
1102,-35580.5440886418
1103,-32286.13748250405
1104,-29092.77888921896
1105,-33053.82475376129
1106,-31503.533213218056
1107,-29682.361107031506
1108,-32588.627938528858
1109,-27695.30073157946
1110,-35308.90052910647
1111,-19813.99955892563
1112,-23325.016310334202
1113,-28251.02678348621
1114,-29733.414145569004
1115,-29650.845126191783
1116,-27049.684461077057
1117,-21076.999769767124
1118,-27524.90591448545
1119,-35706.54999325673
1120,-30485.52807950973
1121,-27193.359006941315
1122,-28184.678089280926
1123,-31013.927326639496
1124,-41884.97298594316
1125,-27839.096935590107
1126,-30754.239952305958
1127,-29939.942546010017
1128,-19503.333088358242
1129,-33740.18218247096
1130,-26172.313633799553
1131,-26586.168917576473
1132,-29850.79089081287
1133,-29474.045387744907
1134,-27783.600361585613
1135,-27594.428287446503
1136,-29385.20130852858
1137,-27376.89478508631
1138,-25852.995530366898
1139,-31004.840186079353
1140,-28009.681085089847
1141,-29131.96418317159
1142,-22619.07405551274
1143,-31089.583437641468
1144,-27383.97075549762
1145,-20466.30675208568
1146,-27999.48215305805
1147,-36702.32131667932
1148,-30559.315666039787
1149,-31062.54152492683
1150,-36424.87172609567
1151,-33087.60839072863
1152,-35357.42441825071
1153,-29448.925545374554
1154,-26924.30669208368
1155,-32416.702749371525
1156,-31577.788404305775
1157,-30263.800450921066
1158,-30739.12414962054
1159,-19933.283590396244
1160,-29908.61334347725
1161,-32348.748736639816
1162,-23460.977061192196
1163,-37849.350621143974
1164,-28726.372897148136
1165,-35420.098285237946
1166,-35639.38483913739
1167,-27215.64707235495
1168,-20534.428712487224
1169,-31715.9016011556
1170,-36826.557505190365
1171,-34870.86826439699
1172,-37732.031924565636
1173,-23514.39257601897
1174,-26018.8147102197
1175,-29536.811846772838
1176,-35810.52037032445
1177,-27944.805454134945
1178,-33188.81401505073
1179,-27444.36723510425
1180,-34450.13942650955
1181,-33351.86089444161
1182,-29690.511542002358
1183,-26583.72417012851
1184,-35082.45146658024
1185,-33147.71625602245
1186,-32665.347998936966
1187,-34261.18579179048
1188,-27578.020110110443
1189,-30411.909275233742
1190,-32198.11601392428
1191,-31871.160241524372
1192,-33164.32732741038
1193,-29234.528369863827
1194,-31141.084857583046
1195,-36242.750659267105
1196,-28433.182503263153
1197,-34220.24930997689
1198,-30622.17989993095
1199,-35423.318716983
1200,-21452.356198986374
1201,-30292.39616552989
1202,-30382.265107909847
1203,-29505.972543120384
1204,-23275.425825595852
1205,-22931.993099888172
1206,-31075.738502860073
1207,-29266.453822930653
1208,-27997.813302357987
1209,-37764.1464039882
1210,-19719.696367879707
1211,-36645.954742451504
1212,-31507.35865537326
1213,-30435.7752789259
1214,-23560.651658097897
1215,-31922.74663289388
1216,-31052.09890453021
1217,-32452.599624176826
1218,-26935.31573267778
1219,-27306.438602844868
1220,-30366.400147596993
1221,-39310.24533089003
1222,-27343.67407069603
1223,-35353.27628600597
1224,-23399.390404065445
1225,-20405.08263134956
1226,-35692.175198435776
1227,-27814.136985858284
1228,-29571.768446524933
1229,-29578.72537066539
1230,-26291.96328417461
1231,-33886.058588425316
1232,-37356.37301840386
1233,-26375.60385537148
1234,-30731.068123737976
1235,-33481.42397658031
1236,-28088.282414396603
1237,-23416.79586843649
1238,-28581.58306304614
1239,-24792.732662240665
1240,-32110.354625284675
1241,-37620.69538555544
1242,-31239.606183886528
1243,-36720.12175929546
1244,-28930.287166754406
1245,-36316.14110956589
1246,-35547.51575682561
1247,-32590.766711990036
1248,-29977.637830495834
